PSNR,SSIM,RMSE,SAM,LPIPS,zone,model,month,ps_date,sr_date,delta_days,coverage
16.966123188977633,0.08536780882541811,1838.836669921875,6.9230570793151855,0.5352172255516052,zone_3_betterave,sen2sr,2020-04,2020-04-20,2020-04-10,10,0.981685327849642
16.966176228774884,0.08536682702715138,1838.81982421875,5.320439338684082,0.4793679714202881,zone_3_betterave,sen2sr,2020-04,2020-04-20,2020-04-15,5,0.981685327849642
16.96617303703765,0.08537269001865216,1838.8194580078125,4.46278190612793,0.4624755382537842,zone_3_betterave,sen2sr,2020-04,2020-04-20,2020-04-20,0,0.981685327849642
16.96619514152722,0.08537517666782359,1838.8076171875,5.077444553375244,0.46704405546188354,zone_3_betterave,sen2sr,2020-04,2020-04-20,2020-04-25,5,0.981685327849642
16.966398896485057,0.08543181086093457,1838.7899169921875,7.8202691078186035,0.48635321855545044,zone_3_betterave,sen2sr,2020-04,2020-04-20,2020-04-30,10,0.981685327849642
15.83315762321601,0.22731316522998835,2071.08642578125,5.781404495239258,0.48001039028167725,zone_3_betterave,sen2sr,2020-05,2020-05-06,2020-05-05,1,0.981685327849642
15.833112521425122,0.22731194542737349,2071.0830078125,5.474921703338623,0.4993022680282593,zone_3_betterave,sen2sr,2020-05,2020-05-06,2020-05-10,4,0.981685327849642
15.833081757212053,0.2273252728958278,2071.094482421875,5.111227989196777,0.49361205101013184,zone_3_betterave,sen2sr,2020-05,2020-05-06,2020-05-15,9,0.981685327849642
15.83307996867825,0.2273154827615366,2071.08251953125,5.203447341918945,0.5291864275932312,zone_3_betterave,sen2sr,2020-05,2020-05-06,2020-05-20,14,0.981685327849642
15.83304101590177,0.22731077532552346,2071.07666015625,5.908638954162598,0.5298468470573425,zone_3_betterave,sen2sr,2020-05,2020-05-06,2020-05-25,19,0.981685327849642
15.83296342169806,0.22732880536701472,2071.0947265625,5.964881896972656,0.543604850769043,zone_3_betterave,sen2sr,2020-05,2020-05-06,2020-05-30,24,0.981685327849642
16.843520819849786,0.01704903957839648,1914.7918701171875,8.014396667480469,0.5716286301612854,zone_3_betterave,sen2sr,2020-06,2020-06-25,2020-06-04,21,0.981685327849642
16.84350580926624,0.017046335385158713,1914.7982177734375,6.624876499176025,0.543394148349762,zone_3_betterave,sen2sr,2020-06,2020-06-25,2020-06-09,16,0.981685327849642
16.843490794596757,0.01704363383902477,1914.8045654296875,5.156337261199951,0.50923752784729,zone_3_betterave,sen2sr,2020-06,2020-06-25,2020-06-14,11,0.981685327849642
16.84347575990074,0.017040938076801668,1914.8109130859375,3.663975954055786,0.47896021604537964,zone_3_betterave,sen2sr,2020-06,2020-06-25,2020-06-19,6,0.981685327849642
16.84346113305846,0.017038332951994056,1914.8172607421875,2.752401113510132,0.463054358959198,zone_3_betterave,sen2sr,2020-06,2020-06-25,2020-06-24,1,0.981685327849642
16.84346950156873,0.017040824735714562,1914.81640625,3.11686110496521,0.47033217549324036,zone_3_betterave,sen2sr,2020-06,2020-06-25,2020-06-29,4,0.981685327849642
15.139303200242049,-0.04072673858683857,1861.3333740234375,7.272446632385254,0.5610830783843994,zone_3_betterave,sen2sr,2020-07,2020-07-21,2020-07-04,17,0.981685327849642
15.139331357957321,-0.04072662125043133,1861.330322265625,6.521390914916992,0.5426419973373413,zone_3_betterave,sen2sr,2020-07,2020-07-21,2020-07-09,12,0.981685327849642
15.139359448917604,-0.040726508617467905,1861.327392578125,5.984910011291504,0.5275884866714478,zone_3_betterave,sen2sr,2020-07,2020-07-21,2020-07-14,7,0.981685327849642
15.139387566314815,-0.04072639281273836,1861.32421875,5.866881847381592,0.5198319554328918,zone_3_betterave,sen2sr,2020-07,2020-07-21,2020-07-19,2,0.981685327849642
15.139404319875943,-0.04072542884793552,1861.3251953125,6.008267879486084,0.5223177671432495,zone_3_betterave,sen2sr,2020-07,2020-07-21,2020-07-24,3,0.981685327849642
15.139621926809262,-0.04046631947163907,1861.3548583984375,6.597555160522461,0.5345717668533325,zone_3_betterave,sen2sr,2020-07,2020-07-21,2020-07-29,8,0.981685327849642
14.052088350674758,0.0017241172259105236,1848.1966552734375,5.060515403747559,0.4718206226825714,zone_3_betterave,sen2sr,2020-08,2020-08-08,2020-08-03,5,0.981685327849642
14.052079503797334,0.001723995038389145,1848.209716796875,4.189897060394287,0.44930994510650635,zone_3_betterave,sen2sr,2020-08,2020-08-08,2020-08-08,0,0.981685327849642
14.05207446200187,0.001723762410155441,1848.2095947265625,4.820560932159424,0.4660365581512451,zone_3_betterave,sen2sr,2020-08,2020-08-08,2020-08-13,5,0.981685327849642
14.052059672845948,0.001723470928430719,1848.2135009765625,4.8907318115234375,0.4642912745475769,zone_3_betterave,sen2sr,2020-08,2020-08-08,2020-08-18,10,0.981685327849642
14.052045063225272,0.0017232153456911911,1848.2171630859375,5.0959014892578125,0.47017356753349304,zone_3_betterave,sen2sr,2020-08,2020-08-08,2020-08-23,15,0.981685327849642
14.052030404486533,0.0017229585743283385,1848.220947265625,5.401690483093262,0.48147115111351013,zone_3_betterave,sen2sr,2020-08,2020-08-08,2020-08-28,20,0.981685327849642
12.958271272697905,-0.1528476723424953,1829.4444580078125,8.395380020141602,0.5502461194992065,zone_3_betterave,sen2sr,2020-09,2020-09-14,2020-09-02,12,0.981685327849642
12.958263046852942,-0.1528485127296447,1829.4476318359375,8.477578163146973,0.5509916543960571,zone_3_betterave,sen2sr,2020-09,2020-09-14,2020-09-07,7,0.981685327849642
12.958266811643483,-0.15284899190050005,1829.4434814453125,9.069167137145996,0.5333541035652161,zone_3_betterave,sen2sr,2020-09,2020-09-14,2020-09-12,2,0.981685327849642
12.958297036280811,-0.15285010737693505,1829.447509765625,6.761049270629883,0.5315727591514587,zone_3_betterave,sen2sr,2020-09,2020-09-14,2020-09-17,3,0.981685327849642
12.958286543793392,-0.1528440616782369,1829.4486083984375,8.645275115966797,0.5651495456695557,zone_3_betterave,sen2sr,2020-09,2020-09-14,2020-09-22,8,0.981685327849642
12.958264512480415,-0.15284530009797986,1829.451904296875,8.066243171691895,0.5670933127403259,zone_3_betterave,sen2sr,2020-09,2020-09-14,2020-09-27,13,0.981685327849642
17.836870443290124,0.13126231884678108,1270.25634765625,9.566080093383789,0.6247591376304626,zone_3_betterave,sen2sr,2020-10,2020-10-31,2020-10-02,29,0.981685327849642
17.836841714558783,0.13125923167037898,1270.2586669921875,8.818191528320312,0.6200398206710815,zone_3_betterave,sen2sr,2020-10,2020-10-31,2020-10-07,24,0.981685327849642
17.83681294156583,0.13125613422345908,1270.2611083984375,8.08327579498291,0.615847110748291,zone_3_betterave,sen2sr,2020-10,2020-10-31,2020-10-12,19,0.981685327849642
17.836784185898175,0.13125304174389785,1270.263427734375,7.37727689743042,0.6129536032676697,zone_3_betterave,sen2sr,2020-10,2020-10-31,2020-10-17,14,0.981685327849642
17.836755458835896,0.13124995837486023,1270.265869140625,6.730882167816162,0.6117188930511475,zone_3_betterave,sen2sr,2020-10,2020-10-31,2020-10-22,9,0.981685327849642
17.83672668628031,0.13124686640145486,1270.2681884765625,6.189329624176025,0.6119415760040283,zone_3_betterave,sen2sr,2020-10,2020-10-31,2020-10-27,4,0.981685327849642
21.245987627142803,0.36710867959342736,1158.4757080078125,10.48438835144043,0.7262530326843262,zone_3_betterave,sen2sr,2020-11,2020-11-28,2020-11-01,27,0.981685327849642
21.24593414390777,0.36710070206800344,1158.478515625,10.250279426574707,0.7192482948303223,zone_3_betterave,sen2sr,2020-11,2020-11-28,2020-11-06,22,0.981685327849642
21.245879508178348,0.367092275231761,1158.4818115234375,10.117012023925781,0.708558201789856,zone_3_betterave,sen2sr,2020-11,2020-11-28,2020-11-11,17,0.981685327849642
21.24582487905092,0.36708385894162066,1158.4852294921875,10.190337181091309,0.6931821703910828,zone_3_betterave,sen2sr,2020-11,2020-11-28,2020-11-16,12,0.981685327849642
21.245778055474528,0.36707478993278186,1158.4908447265625,10.451930046081543,0.6789731383323669,zone_3_betterave,sen2sr,2020-11,2020-11-28,2020-11-21,7,0.981685327849642
21.245736854484335,0.3670654660719683,1158.4979248046875,11.345255851745605,0.6773656606674194,zone_3_betterave,sen2sr,2020-11,2020-11-28,2020-11-26,2,0.981685327849642
16.24044409893564,0.04033126703531861,1445.0460205078125,6.8898606300354,0.5737857818603516,zone_3_betterave,ldsr,2020-02,2020-02-18,2020-02-05,13,0.981685327849642
16.236996532439385,0.038376892315255824,1443.8018798828125,6.953710556030273,0.5731450319290161,zone_3_betterave,ldsr,2020-02,2020-02-18,2020-02-10,8,0.981685327849642
16.235310482626044,0.03748170139620991,1443.4747314453125,6.931124687194824,0.568047285079956,zone_3_betterave,ldsr,2020-02,2020-02-18,2020-02-15,3,0.981685327849642
16.23513165698278,0.03737690907395329,1443.4349365234375,6.99869966506958,0.5644820928573608,zone_3_betterave,ldsr,2020-02,2020-02-18,2020-02-20,2,0.981685327849642
16.235120834329415,0.03733408906355817,1443.419677734375,7.108826637268066,0.5658528208732605,zone_3_betterave,ldsr,2020-02,2020-02-18,2020-02-25,7,0.981685327849642
16.96619387619692,0.08538244420021884,1838.845458984375,8.876704216003418,0.5825492739677429,zone_3_betterave,ldsr,2020-04,2020-04-20,2020-04-05,15,0.981685327849642
16.96629908176129,0.08545894642424544,1838.9368896484375,7.396718978881836,0.5501886606216431,zone_3_betterave,ldsr,2020-04,2020-04-20,2020-04-10,10,0.981685327849642
16.966193962655925,0.08538493474316322,1838.8436279296875,5.379180908203125,0.487912118434906,zone_3_betterave,ldsr,2020-04,2020-04-20,2020-04-15,5,0.981685327849642
16.96616016459966,0.08537174800232546,1838.8277587890625,4.649862289428711,0.48334404826164246,zone_3_betterave,ldsr,2020-04,2020-04-20,2020-04-20,0,0.981685327849642
16.966184630612283,0.08537422915842799,1838.8145751953125,4.832245826721191,0.4835716485977173,zone_3_betterave,ldsr,2020-04,2020-04-20,2020-04-25,5,0.981685327849642
16.998867011966478,0.09238425754970317,1840.3330078125,7.5534443855285645,0.4836899936199188,zone_3_betterave,ldsr,2020-04,2020-04-20,2020-04-30,10,0.981685327849642
15.858171861878333,0.23257560528132537,2070.88232421875,5.724976062774658,0.4756917357444763,zone_3_betterave,ldsr,2020-05,2020-05-06,2020-05-05,1,0.981685327849642
15.833100714563948,0.22731108459841742,2071.092041015625,5.32403039932251,0.4902689754962921,zone_3_betterave,ldsr,2020-05,2020-05-06,2020-05-10,4,0.981685327849642
15.833072196272564,0.22732487459014852,2071.10107421875,4.954250335693359,0.4941195249557495,zone_3_betterave,ldsr,2020-05,2020-05-06,2020-05-15,9,0.981685327849642
15.833189286077864,0.22734526218131323,2071.14794921875,5.115255832672119,0.521820068359375,zone_3_betterave,ldsr,2020-05,2020-05-06,2020-05-20,14,0.981685327849642
15.83310040405027,0.2273229512632033,2071.090576171875,5.756673336029053,0.5156722664833069,zone_3_betterave,ldsr,2020-05,2020-05-06,2020-05-25,19,0.981685327849642
15.832951429866862,0.2273282233278394,2071.103515625,5.872274398803711,0.5457356572151184,zone_3_betterave,ldsr,2020-05,2020-05-06,2020-05-30,24,0.981685327849642
16.843506142951238,0.017047432400077,1914.8026123046875,7.717546463012695,0.5776180028915405,zone_3_betterave,ldsr,2020-06,2020-06-25,2020-06-04,21,0.981685327849642
16.84349132544561,0.017044783135861732,1914.8087158203125,6.305271148681641,0.5517326593399048,zone_3_betterave,ldsr,2020-06,2020-06-25,2020-06-09,16,0.981685327849642
16.84347633466645,0.017042165318682544,1914.814697265625,4.824094772338867,0.5230083465576172,zone_3_betterave,ldsr,2020-06,2020-06-25,2020-06-14,11,0.981685327849642
16.843461568208127,0.017039580556154503,1914.8206787109375,3.38384747505188,0.5035387277603149,zone_3_betterave,ldsr,2020-06,2020-06-25,2020-06-19,6,0.981685327849642
16.843447039624785,0.017037062036132165,1914.82666015625,2.928387403488159,0.49817168712615967,zone_3_betterave,ldsr,2020-06,2020-06-25,2020-06-24,1,0.981685327849642
16.843455443674046,0.017039536014684477,1914.8258056640625,3.261476993560791,0.49738770723342896,zone_3_betterave,ldsr,2020-06,2020-06-25,2020-06-29,4,0.981685327849642
15.139289082179783,-0.04072814173668519,1861.342529296875,6.712691307067871,0.5567530989646912,zone_3_betterave,ldsr,2020-07,2020-07-21,2020-07-04,17,0.981685327849642
15.139316878003273,-0.04072801113927017,1861.339599609375,5.9403300285339355,0.5396758317947388,zone_3_betterave,ldsr,2020-07,2020-07-21,2020-07-09,12,0.981685327849642
15.139344603305576,-0.040727901877521726,1861.336669921875,5.430632591247559,0.530272364616394,zone_3_betterave,ldsr,2020-07,2020-07-21,2020-07-14,7,0.981685327849642
15.139372427043778,-0.04072777021463561,1861.333740234375,5.463440895080566,0.523189127445221,zone_3_betterave,ldsr,2020-07,2020-07-21,2020-07-19,2,0.981685327849642
15.1393887164616,-0.04072688135114146,1861.3350830078125,5.8166961669921875,0.5238195061683655,zone_3_betterave,ldsr,2020-07,2020-07-21,2020-07-24,3,0.981685327849642
15.160938916547394,-0.027381782743194645,1864.128173828125,6.367387294769287,0.5309105515480042,zone_3_betterave,ldsr,2020-07,2020-07-21,2020-07-29,8,0.981685327849642
14.052070851604341,0.0017224452896511325,1848.207763671875,5.014549255371094,0.48141002655029297,zone_3_betterave,ldsr,2020-08,2020-08-08,2020-08-03,5,0.981685327849642
14.05235843406951,0.0018528830986616895,1848.256591796875,4.510249137878418,0.4834124445915222,zone_3_betterave,ldsr,2020-08,2020-08-08,2020-08-08,0,0.981685327849642
14.052337008046413,0.0018395020778726248,1848.255859375,5.016613960266113,0.4958975315093994,zone_3_betterave,ldsr,2020-08,2020-08-08,2020-08-13,5,0.981685327849642
14.052320366033957,0.0018387041244618957,1848.259033203125,5.116733551025391,0.4843001067638397,zone_3_betterave,ldsr,2020-08,2020-08-08,2020-08-18,10,0.981685327849642
14.052087919297367,0.0017573185726389856,1848.234130859375,5.346030235290527,0.48667478561401367,zone_3_betterave,ldsr,2020-08,2020-08-08,2020-08-23,15,0.981685327849642
14.052014559750724,0.0017214788782195442,1848.23095703125,5.670416355133057,0.4963989853858948,zone_3_betterave,ldsr,2020-08,2020-08-08,2020-08-28,20,0.981685327849642
12.958255911660151,-0.15284894466627494,1829.4541015625,8.344898223876953,0.5450987219810486,zone_3_betterave,ldsr,2020-09,2020-09-14,2020-09-02,12,0.981685327849642
12.958248020272714,-0.15284980451413535,1829.4569091796875,8.497928619384766,0.5508618354797363,zone_3_betterave,ldsr,2020-09,2020-09-14,2020-09-07,7,0.981685327849642
12.961184837444561,-0.15086299616217091,1829.7044677734375,9.1044340133667,0.5277059078216553,zone_3_betterave,ldsr,2020-09,2020-09-14,2020-09-12,2,0.981685327849642
12.958282163438584,-0.15285143732117867,1829.4566650390625,6.8004984855651855,0.5338410139083862,zone_3_betterave,ldsr,2020-09,2020-09-14,2020-09-17,3,0.981685327849642
12.95827158123826,-0.1528452982622569,1829.457763671875,8.5723295211792,0.5687724947929382,zone_3_betterave,ldsr,2020-09,2020-09-14,2020-09-22,8,0.981685327849642
12.95824964751019,-0.15284654623313274,1829.4609375,7.92780065536499,0.5697619318962097,zone_3_betterave,ldsr,2020-09,2020-09-14,2020-09-27,13,0.981685327849642
17.836849244932907,0.13126049794109712,1270.265380859375,9.16572093963623,0.6117459535598755,zone_3_betterave,ldsr,2020-10,2020-10-31,2020-10-02,29,0.981685327849642
17.836820465500086,0.13125746425278365,1270.2679443359375,8.36817741394043,0.6078915596008301,zone_3_betterave,ldsr,2020-10,2020-10-31,2020-10-07,24,0.981685327849642
17.83679149325794,0.13125438850877688,1270.2703857421875,7.5789713859558105,0.6025980710983276,zone_3_betterave,ldsr,2020-10,2020-10-31,2020-10-12,19,0.981685327849642
