PSNR,SSIM,RMSE,SAM,LPIPS,zone,model,month,ps_date,sr_date,delta_days,coverage
13.319132233487649,-0.011977504297115082,1912.8829345703125,4.765164375305176,0.5143510699272156,zone_4_betterave,sen2srlite,2020-07,2020-07-21,2020-07-19,2,0.9816298861176423
13.319164511061311,-0.011973345698774715,1912.878173828125,4.993173599243164,0.5174660682678223,zone_4_betterave,sen2srlite,2020-07,2020-07-21,2020-07-24,3,0.9816298861176423
13.319192182241459,-0.011968202355423577,1912.8743896484375,5.382419109344482,0.5330314636230469,zone_4_betterave,sen2srlite,2020-07,2020-07-21,2020-07-29,8,0.9816298861176423
12.474318226074944,0.06244396221326847,2056.646484375,4.815932750701904,0.460501492023468,zone_4_betterave,sen2srlite,2020-08,2020-08-08,2020-08-03,5,0.9816298861176423
29.994805472247837,0.8336839983481459,176.30296325683594,3.6980137825012207,0.27058690786361694,zone_4_betterave,bicubic_baseline,2020-08,2020-08-08,2020-08-08,0,0.9816298861176423
12.474306623384692,0.06243591792045686,2056.657958984375,4.149430274963379,0.4339424669742584,zone_4_betterave,sen2srlite,2020-08,2020-08-08,2020-08-08,0,0.9816298861176423
12.474293042544828,0.06243501960285233,2056.66064453125,4.310112476348877,0.4519384503364563,zone_4_betterave,sen2srlite,2020-08,2020-08-08,2020-08-13,5,0.9816298861176423
12.474279068890587,0.06243412447943808,2056.665283203125,4.308818817138672,0.45249998569488525,zone_4_betterave,sen2srlite,2020-08,2020-08-08,2020-08-18,10,0.9816298861176423
12.474265168086434,0.06243324351512412,2056.669677734375,4.433485507965088,0.4596364498138428,zone_4_betterave,sen2srlite,2020-08,2020-08-08,2020-08-23,15,0.9816298861176423
12.474251185010825,0.06243235080495988,2056.674072265625,4.661683559417725,0.4713398218154907,zone_4_betterave,sen2srlite,2020-08,2020-08-08,2020-08-28,20,0.9816298861176423
12.273711033364446,-0.129806258093451,2044.2080078125,7.0792317390441895,0.5016545653343201,zone_4_betterave,sen2srlite,2020-09,2020-09-14,2020-09-02,12,0.9816298861176423
24.454272207970465,0.7196209674289278,356.34906005859375,6.768457412719727,0.4022258520126343,zone_4_betterave,bicubic_baseline,2020-09,2020-09-14,2020-09-12,2,0.9816298861176423
12.27370107956708,-0.12980788492786383,2044.211669921875,7.1812591552734375,0.5006052255630493,zone_4_betterave,sen2srlite,2020-09,2020-09-14,2020-09-07,7,0.9816298861176423
12.273901590245327,-0.12912919387211083,2044.2210693359375,8.776816368103027,0.5098757743835449,zone_4_betterave,sen2srlite,2020-09,2020-09-14,2020-09-12,2,0.9816298861176423
12.273731280799396,-0.12980588237689142,2044.210205078125,5.744797706604004,0.4939430356025696,zone_4_betterave,sen2srlite,2020-09,2020-09-14,2020-09-17,3,0.9816298861176423
12.273717215162185,-0.1298024680769858,2044.2125244140625,6.5862836837768555,0.5288534164428711,zone_4_betterave,sen2srlite,2020-09,2020-09-14,2020-09-22,8,0.9816298861176423
12.273686069489747,-0.12980480118388826,2044.2177734375,6.400267601013184,0.5286740064620972,zone_4_betterave,sen2srlite,2020-09,2020-09-14,2020-09-27,13,0.9816298861176423
18.463185251839356,0.1769052050335813,1309.57958984375,8.480822563171387,0.6188942790031433,zone_4_betterave,sen2srlite,2020-10,2020-10-31,2020-10-02,29,0.9816298861176423
28.619148919347847,0.8479968903119354,239.8522186279297,5.53687858581543,0.4661232531070709,zone_4_betterave,bicubic_baseline,2020-10,2020-10-31,2020-11-01,1,0.9816298861176423
