PSNR,SSIM,RMSE,SAM,LPIPS,PSNR_B2,SSIM_B2,PSNR_B3,SSIM_B3,PSNR_B4,SSIM_B4,PSNR_B8,SSIM_B8,zone,model,month,ps_date,sr_date,delta_days,coverage
36.2125114254986,0.9129806905984879,116.36288452148438,1.5036808252334595,0.2594883441925049,41.53051393122964,0.9669429063796997,38.40900358241671,0.960104763507843,36.271441523385455,0.9539180397987366,28.639086664962583,0.7709570527076721,zone_1_peuplier,bicubic_baseline,2020-08,2020-08-08,2020-08-08,0,0.9871208776834911
34.887985115377965,0.8925229012966156,146.08055114746094,1.7914541959762573,0.6266892552375793,39.932454676356585,0.9531905055046082,37.589175855418624,0.9467442631721497,34.6389893872684,0.9316757321357727,27.391320542468275,0.7384811043739319,zone_1_peuplier,sen2srlite,2020-09,2020-09-14,2020-09-12,2,0.9871208776834911
35.41611980997681,0.8816892504692078,149.25717163085938,1.7317739725112915,0.5582301020622253,40.16213901872882,0.9624964594841003,38.410326461389296,0.9584638476371765,36.91052250073609,0.9491834044456482,26.18149125905303,0.656613290309906,zone_1_peuplier,bicubic_baseline,2020-09,2020-09-14,2020-09-12,2,0.9871208776834911
32.695164314231185,0.8067657053470612,226.9788055419922,3.2346582412719727,0.6911085844039917,38.03587089241865,0.9037168025970459,36.360853160113386,0.8984859585762024,33.55759304944095,0.8562884330749512,22.82634015495175,0.5685716271400452,zone_1_peuplier,sen2srlite,2020-10,2020-10-31,2020-10-27,4,0.9871208776834911
33.49075829361557,0.8524464517831802,185.95497131347656,3.1934852600097656,0.6642065644264221,38.60169061805872,0.9305436611175537,37.093927080963006,0.9322858452796936,34.22239851517172,0.8997081518173218,24.045016960268825,0.6472481489181519,zone_1_peuplier,bicubic_baseline,2020-10,2020-10-31,2020-11-01,1,0.9871208776834911
34.0337036061906,0.7650068327784538,242.53561401367188,3.2441179752349854,0.8357499837875366,43.15997281928966,0.9042059183120728,36.76347320826387,0.8607681393623352,34.22662019175688,0.8084291815757751,21.98474820545199,0.4866240918636322,zone_1_peuplier,sen2srlite,2020-11,2020-11-28,2020-11-26,2,0.9871208776834911
34.65984733562275,0.8348504602909088,174.8745574951172,2.987455129623413,0.7657986879348755,42.828134818521875,0.9237064123153687,37.20261002773548,0.9003744125366211,34.811297578443614,0.8605369925498962,23.79734691779003,0.6547840237617493,zone_1_peuplier,bicubic_baseline,2020-11,2020-11-28,2020-11-26,2,0.9871208776834911
34.351041877620624,0.8248950392007828,170.24472045898438,2.2653918266296387,0.6876693964004517,40.82218269847752,0.9361202716827393,37.07068595163737,0.8955383896827698,34.92745183202076,0.8626176118850708,24.58384702834683,0.6053038835525513,zone_1_peuplier,sen2sr,2020-02,2020-02-18,2020-02-20,2,0.9871208776834911
38.40660967780232,0.9264178276062012,149.78330993652344,1.7245738506317139,0.41512006521224976,44.909184047538616,0.9724442362785339,41.55045988504037,0.9562755227088928,39.8128044473557,0.9534907341003418,27.353990331274595,0.8234608173370361,zone_1_peuplier,sen2sr,2020-04,2020-04-20,2020-04-20,0,0.9871208776834911
35.814201128314956,0.8702893555164337,219.4375457763672,1.6490763425827026,0.45191437005996704,42.330468102806684,0.9600887298583984,39.07807759507759,0.9357847571372986,37.36785174890509,0.9338516592979431,24.480407066470452,0.6514322757720947,zone_1_peuplier,sen2sr,2020-05,2020-05-06,2020-05-05,1,0.9871208776834911
32.923697143879664,0.8444237112998962,260.4656677246094,2.965101957321167,0.4472839832305908,39.22087650015031,0.9445680379867554,36.080181616671176,0.9210714101791382,32.92526839884698,0.905366063117981,23.468462059850197,0.6066893339157104,zone_1_peuplier,sen2sr,2020-06,2020-06-25,2020-06-24,1,0.9871208776834911
31.817599267519736,0.7867206260561943,289.4062805175781,3.2959697246551514,0.4831312894821167,37.57580396725976,0.9188582897186279,35.981541980462424,0.9075646996498108,32.7410440645417,0.8804184794425964,20.972007057815066,0.44004103541374207,zone_1_peuplier,sen2sr,2020-07,2020-07-21,2020-07-19,2,0.9871208776834911
34.02336741482569,0.8842993527650833,187.31849670410156,2.3361027240753174,0.41998204588890076,40.01837067573636,0.9516230821609497,36.91614034899436,0.9362422823905945,33.71638648335248,0.9257379174232483,25.442572151219576,0.7235941290855408,zone_1_peuplier,sen2sr,2020-08,2020-08-08,2020-08-08,0,0.9871208776834911
34.68698055673628,0.8904343396425247,156.32615661621094,1.9368226528167725,0.6658905148506165,39.925310344161524,0.9540015459060669,37.58611678150361,0.9474866390228271,34.61229220296074,0.9332981109619141,26.624202898319243,0.7269510626792908,zone_1_peuplier,sen2sr,2020-09,2020-09-14,2020-09-12,2,0.9871208776834911
32.58914587762083,0.8053871691226959,249.85601806640625,3.678243398666382,0.7730156183242798,38.21330095137138,0.9120422005653381,36.57589527584672,0.9105633497238159,33.716308262219684,0.8724626898765564,21.851079021045546,0.5264804363250732,zone_1_peuplier,sen2sr,2020-10,2020-10-31,2020-10-27,4,0.9871208776834911
34.261646389876375,0.7723462730646133,263.9060974121094,3.17802095413208,0.8450538516044617,43.68189246836134,0.9145787954330444,37.412745757948656,0.8858447670936584,34.81489161708029,0.8395972847938538,21.137055716115203,0.44936424493789673,zone_1_peuplier,sen2sr,2020-11,2020-11-28,2020-11-26,2,0.9871208776834911
30.522203731202247,0.8443999588489532,189.60328674316406,2.6903653144836426,0.6918268203735352,35.892058887511716,0.9122456908226013,32.24898538098322,0.8911342024803162,29.67449235868638,0.8650704026222229,24.273278297627662,0.7091495394706726,zone_2_betterave,sen2srlite,2020-02,2020-02-18,2020-02-20,2,0.9830458214561969
29.90722153690389,0.8641337603330612,188.62205505371094,2.6626338958740234,0.6267469525337219,35.29612547910403,0.9240055680274963,31.619711647286874,0.9104679822921753,29.19567229599768,0.8909876942634583,23.51737672522698,0.731073796749115,zone_2_betterave,bicubic_baseline,2020-02,2020-02-18,2020-02-20,2,0.9830458214561969
39.07726563131526,0.9433287680149078,90.7642593383789,1.2045167684555054,0.38859355449676514,43.68339209122409,0.9719834923744202,41.72827693909882,0.9673908948898315,39.65527544911768,0.9593546390533447,31.24211804582042,0.8745860457420349,zone_2_betterave,sen2srlite,2020-04,2020-04-20,2020-04-20,0,0.9830458214561969
38.8381198222175,0.9349688142538071,83.36557006835938,1.0593534708023071,0.27667689323425293,43.17575456368067,0.9734917283058167,41.889586193072006,0.9710084795951843,39.75038404927529,0.9615569114685059,30.536754482842046,0.8338181376457214,zone_2_betterave,bicubic_baseline,2020-04,2020-04-20,2020-04-20,0,0.9830458214561969
35.93500488067798,0.9079386442899704,138.26202392578125,1.4975786209106445,0.390826940536499,41.39775264607533,0.9596647024154663,38.15654337474284,0.9488840103149414,35.3918511600835,0.926907479763031,28.79387234181023,0.7962983846664429,zone_2_betterave,sen2srlite,2020-05,2020-05-06,2020-05-05,1,0.9830458214561969
35.357817359265475,0.91274593770504,122.50482940673828,1.3913867473602295,0.29884880781173706,40.48744535131586,0.9618368744850159,37.52311580141181,0.954234778881073,34.77690999433329,0.9327840209007263,28.64379829000095,0.8021280765533447,zone_2_betterave,bicubic_baseline,2020-05,2020-05-06,2020-05-05,1,0.9830458214561969
27.83506722744756,0.8532812297344208,326.4534912109375,3.1161839962005615,0.5366212129592896,32.812785017275424,0.9027360677719116,29.506118787932465,0.8899983763694763,27.554535906278694,0.8635202050209045,21.466829198303653,0.7568702697753906,zone_2_betterave,sen2srlite,2020-07,2020-07-21,2020-07-19,2,0.9513280310515351
26.68937791083635,0.8647318631410599,317.3824157714844,3.085355043411255,0.48097944259643555,31.572635899935065,0.9134606122970581,28.216887390553147,0.9032623767852783,26.348682405947127,0.8786304593086243,20.619305946910053,0.7635740041732788,zone_2_betterave,bicubic_baseline,2020-07,2020-07-21,2020-07-19,2,0.9513280310515351
36.70605483895644,0.9331093728542328,102.22848510742188,1.3005359172821045,0.4420859217643738,41.5803026594557,0.9665061831474304,38.29788774666823,0.9556960463523865,35.51416675776339,0.9412065148353577,31.431862191938443,0.8690287470817566,zone_2_betterave,sen2srlite,2020-08,2020-08-08,2020-08-08,0,0.9830458214561969
36.7104207979274,0.9438303411006927,85.24441528320312,1.0759425163269043,0.2482571303844452,41.451241363745986,0.9762886166572571,38.29548453651683,0.9734684824943542,35.033324757363935,0.9603856801986694,32.06163253408283,0.8651785850524902,zone_2_betterave,bicubic_baseline,2020-08,2020-08-08,2020-08-08,0,0.9830458214561969
36.78598549229033,0.9125003665685654,112.55403900146484,1.3803613185882568,0.6130898594856262,42.31134743899951,0.9596335291862488,39.18544854623829,0.9490326642990112,35.42347839511008,0.9287810921669006,30.223667588813427,0.8125541806221008,zone_2_betterave,sen2srlite,2020-09,2020-09-14,2020-09-12,2,0.9830458214561969
36.051994710701905,0.906091570854187,107.27030944824219,1.2992066144943237,0.5090695023536682,41.4682614503169,0.9623199701309204,38.70357251944334,0.953850507736206,34.92800718535607,0.9347605109214783,29.108137687691315,0.7734352946281433,zone_2_betterave,bicubic_baseline,2020-09,2020-09-14,2020-09-12,2,0.9830458214561969
30.7180431305073,0.8532698005437851,263.3186340332031,4.252206802368164,0.7818856835365295,35.49472085739849,0.9037002325057983,34.64359602568334,0.9242512583732605,31.239180819291597,0.8861479163169861,21.494674819655767,0.6989797949790955,zone_2_betterave,sen2srlite,2020-10,2020-10-31,2020-10-27,4,0.9830458214561969
29.8363832004746,0.8678639978170395,241.26414489746094,3.5595593452453613,0.7122901678085327,34.438722485063956,0.9119162559509277,33.63569284798557,0.9338782429695129,30.284667438817113,0.899340808391571,20.98645003003176,0.7263206839561462,zone_2_betterave,bicubic_baseline,2020-10,2020-10-31,2020-11-01,1,0.9830458214561969
30.066214029453043,0.8087438344955444,378.7822265625,5.58486270904541,0.9028233289718628,37.80706401802901,0.8237605690956116,33.99461717369937,0.9165294170379639,29.29795468475325,0.8649880290031433,19.165220241330537,0.629697322845459,zone_2_betterave,sen2srlite,2020-11,2020-11-28,2020-11-26,2,0.9830458214561969
29.082690677741716,0.8441051095724106,373.5721740722656,5.131458759307861,0.8581127524375916,36.780486556608636,0.8266322612762451,32.62701513397429,0.9274630546569824,28.77989670918017,0.8852642178535461,18.14336431120376,0.7370609045028687,zone_2_betterave,bicubic_baseline,2020-11,2020-11-28,2020-11-26,2,0.9830458214561969
30.446128488707075,0.8409659117460251,195.33013916015625,2.7417171001434326,0.7055704593658447,35.92985393920018,0.9137789607048035,32.28417319206216,0.8929754495620728,29.696712682251018,0.8671702742576599,23.873774141314932,0.6899389624595642,zone_2_betterave,sen2sr,2020-02,2020-02-18,2020-02-20,2,0.9830458214561969
38.85248610522352,0.939873993396759,98.59990692138672,1.2471277713775635,0.3952297568321228,43.708967010274414,0.9722079634666443,41.70690360135198,0.9673562049865723,39.659753513848386,0.9592225551605225,30.334320295419307,0.8607092499732971,zone_2_betterave,sen2sr,2020-04,2020-04-20,2020-04-20,0,0.9830458214561969
35.73320923382786,0.9030923694372177,147.13169860839844,1.5336652994155884,0.3949897289276123,41.38407481415329,0.9596044421195984,38.12621487493714,0.9485921859741211,35.351002652658224,0.9265754818916321,28.07154459356277,0.7775973677635193,zone_2_betterave,sen2sr,2020-05,2020-05-06,2020-05-05,1,0.9830458214561969
27.780499532511094,0.8482824414968491,331.5114440917969,3.1888294219970703,0.5429508090019226,32.80755405212397,0.9029126167297363,29.498339882837872,0.8894267082214355,27.54010707391086,0.8629518747329712,21.275997121171674,0.7378385663032532,zone_2_betterave,sen2sr,2020-07,2020-07-21,2020-07-19,2,0.9513280310515351
36.44474510655282,0.9277014881372452,109.42827606201172,1.356225609779358,0.4487515687942505,41.610542705075126,0.9672489166259766,38.21207850493602,0.9546329975128174,35.45057254790577,0.9403648376464844,30.50578666829437,0.8485592007637024,zone_2_betterave,sen2sr,2020-08,2020-08-08,2020-08-08,0,0.9830458214561969
36.68131500481179,0.9110073149204254,116.3377456665039,1.4102643728256226,0.6284397840499878,42.315281583955304,0.9597833752632141,39.182312867073335,0.9491446614265442,35.42606789203745,0.9290306568145752,29.801597676181064,0.8060705661773682,zone_2_betterave,sen2sr,2020-09,2020-09-14,2020-09-12,2,0.9830458214561969
30.678776248295826,0.8487940728664398,267.6378479003906,4.311635494232178,0.8000516295433044,35.49338950022274,0.903835654258728,34.65741682050791,0.9248557686805725,31.238386360466283,0.8863863348960876,21.32591231198638,0.6800985336303711,zone_2_betterave,sen2sr,2020-10,2020-10-31,2020-10-27,4,0.9830458214561969
30.060704634184173,0.8056968152523041,385.20465087890625,5.660030841827393,0.9076532125473022,37.849429488978046,0.8243545293807983,34.053764100955334,0.9199280142784119,29.34806885210851,0.8713597059249878,18.9915560946948,0.6071450114250183,zone_2_betterave,sen2sr,2020-11,2020-11-28,2020-11-26,2,0.9830458214561969
30.508044008602475,0.8372499942779541,188.38792419433594,2.6441900730133057,0.6186650395393372,35.870164077015666,0.9109728336334229,32.21724501062637,0.8851606249809265,29.53907284419547,0.8457884788513184,24.40569410257238,0.7070780396461487,zone_2_betterave,ldsr,2020-02,2020-02-18,2020-02-20,2,0.9830458214561969
39.01094922084152,0.9380482882261276,81.07844543457031,1.1739526987075806,0.35514160990715027,43.44277718609516,0.9699971079826355,41.06621888185265,0.9616005420684814,38.63871430056014,0.9465335607528687,32.89608651485813,0.8740619421005249,zone_2_betterave,ldsr,2020-04,2020-04-20,2020-04-20,0,0.9830458214561969
35.81232957299383,0.9022017866373062,133.25669860839844,1.4796541929244995,0.3511107265949249,41.23517333893902,0.957377016544342,37.7020558768977,0.9413096308708191,34.849034374729435,0.9136663675308228,29.463054701409167,0.796454131603241,zone_2_betterave,ldsr,2020-05,2020-05-06,2020-05-05,1,0.9830458214561969
27.819486882388574,0.8429649621248245,319.23486328125,2.95731782913208,0.4937156140804291,32.74898372404579,0.8980202674865723,29.32270714077264,0.8775857090950012,27.359615719669065,0.8357056379318237,21.846640945066802,0.7605482339859009,zone_2_betterave,ldsr,2020-07,2020-07-21,2020-07-19,2,0.9513280310515351
36.385183939489735,0.9195971786975861,99.2646713256836,1.3301811218261719,0.4222678244113922,40.89031590845006,0.961851179599762,37.48236040771529,0.9414498805999756,34.29302595680901,0.9091625213623047,32.8750334849846,0.865925133228302,zone_2_betterave,ldsr,2020-08,2020-08-08,2020-08-08,0,0.9830458214561969
36.825478972550705,0.9084526598453522,107.26729583740234,1.3164888620376587,0.5493572950363159,42.19155066775555,0.9583603739738464,38.938361619785134,0.9452642202377319,35.16997981054268,0.9191836714744568,31.002023792119445,0.8110023736953735,zone_2_betterave,ldsr,2020-09,2020-09-14,2020-09-12,2,0.9830458214561969
30.698491388048176,0.8511180579662323,262.3667907714844,4.188230514526367,0.7147846817970276,35.44344388586721,0.9034327864646912,34.612983084336754,0.9208232760429382,31.197176962489888,0.8790436387062073,21.54036161949884,0.7011725306510925,zone_2_betterave,ldsr,2020-10,2020-10-31,2020-10-27,4,0.9830458214561969
30.078948937566693,0.8038911372423172,368.9468688964844,5.477573871612549,0.8488810062408447,37.764813340531134,0.8238602876663208,33.89190104647844,0.9061319828033447,29.219063253706274,0.849536120891571,19.440018109550913,0.6360361576080322,zone_2_betterave,ldsr,2020-11,2020-11-28,2020-11-26,2,0.9830458214561969
30.454517098264326,0.8582251667976379,209.18197631835938,2.5193872451782227,0.5875824093818665,33.09503393276679,0.9129828810691833,31.612229841307272,0.9009442925453186,30.17788602588388,0.8811383843421936,26.932918593099355,0.7378351092338562,zone_3_betterave,sen2srlite,2020-02,2020-02-18,2020-02-20,2,0.981685327849642
30.108956462778494,0.873814046382904,188.02120971679688,2.46878981590271,0.5395090579986572,32.73439380420912,0.9277628064155579,31.40870637273985,0.9199344515800476,29.974079304888622,0.9021945595741272,26.318646369276387,0.7453643679618835,zone_3_betterave,bicubic_baseline,2020-02,2020-02-18,2020-02-20,2,0.981685327849642
39.10750342572036,0.930820569396019,109.62068939208984,1.5078846216201782,0.35366514325141907,43.50484930771714,0.9675130248069763,40.97818929867436,0.9511515498161316,39.07730952065491,0.9503585696220398,32.869665575835036,0.8542591333389282,zone_3_betterave,sen2srlite,2020-04,2020-04-20,2020-04-20,0,0.981685327849642
37.79064883840534,0.9092189967632294,114.13243865966797,1.6010770797729492,0.2700880765914917,42.33264256043072,0.965479850769043,39.800750838048515,0.9494092464447021,38.1412513546587,0.947684645652771,30.887950600483446,0.7743022441864014,zone_3_betterave,bicubic_baseline,2020-04,2020-04-20,2020-04-20,0,0.981685327849642
34.72345486424898,0.8735399395227432,166.54611206054688,1.6374138593673706,0.3850075900554657,39.722960407113945,0.9420412182807922,36.9782282473208,0.9258816838264465,34.48155939002816,0.9149388074874878,27.711071412533023,0.7112980484962463,zone_3_betterave,sen2srlite,2020-05,2020-05-06,2020-05-05,1,0.981685327849642
34.21823023283552,0.8720324337482452,156.97116088867188,1.554394006729126,0.31786245107650757,39.28146237043205,0.9507027268409729,36.621683674949665,0.9372168779373169,34.23632682355313,0.926468014717102,26.73344806240724,0.6737421154975891,zone_3_betterave,bicubic_baseline,2020-05,2020-05-06,2020-05-05,1,0.981685327849642
35.60194200108854,0.8864759653806686,160.3951873779297,1.8982856273651123,0.3863838315010071,40.13215071199986,0.9488155245780945,38.547909852890285,0.9409694671630859,35.55917908598927,0.9200340509414673,28.168528353474734,0.7360848188400269,zone_3_betterave,sen2srlite,2020-06,2020-06-25,2020-06-24,1,0.981685327849642
36.00403824689045,0.9111367613077164,123.80160522460938,1.4701899290084839,0.25579965114593506,40.18243990213073,0.9631974101066589,38.6449480461167,0.9579384326934814,35.77654922159395,0.9439970254898071,29.412215817720416,0.779414176940918,zone_3_betterave,bicubic_baseline,2020-06,2020-06-25,2020-06-24,1,0.981685327849642
31.95212317648604,0.8123646080493927,226.09622192382812,2.7087948322296143,0.4492039680480957,35.95085092290402,0.8972393274307251,34.84590411908247,0.900770902633667,31.891317516509044,0.8624808192253113,25.12042014744862,0.5889673829078674,zone_3_betterave,sen2srlite,2020-07,2020-07-21,2020-07-19,2,0.981685327849642
32.10789263050172,0.8572976291179657,178.5092315673828,2.258502960205078,0.36080843210220337,35.77874246955377,0.9191752672195435,34.65813884153206,0.9239094853401184,31.76776657191889,0.8885998725891113,26.226922639002183,0.6975058913230896,zone_3_betterave,bicubic_baseline,2020-07,2020-07-21,2020-07-19,2,0.981685327849642
36.36132390699834,0.9175679981708527,113.58004760742188,1.522018551826477,0.3869655728340149,40.84378213877356,0.9593696594238281,38.33233626267959,0.952823281288147,35.855937743770404,0.9394830465316772,30.413239482769807,0.8185960054397583,zone_3_betterave,sen2srlite,2020-08,2020-08-08,2020-08-08,0,0.981685327849642
37.04228326037408,0.9241463541984558,89.41319274902344,1.206461787223816,0.2553073465824127,41.250532043763954,0.9685559868812561,39.05438823172729,0.9681879281997681,36.73926333602479,0.9578698873519897,31.12494942998028,0.8019716143608093,zone_3_betterave,bicubic_baseline,2020-08,2020-08-08,2020-08-08,0,0.981685327849642
36.44881677723089,0.8973466008901596,113.44656372070312,1.4442594051361084,0.5759227871894836,41.18446033488178,0.954038143157959,38.93614231461853,0.9511284828186035,36.37733884545976,0.9322323799133301,29.29732561396348,0.7519873976707458,zone_3_betterave,sen2srlite,2020-09,2020-09-14,2020-09-12,2,0.981685327849642
35.02410701652347,0.8692358434200287,123.83011627197266,1.4479366540908813,0.5320805907249451,39.79130720254877,0.9532889723777771,37.875095735142864,0.9491301774978638,35.58136057154681,0.9294273853302002,26.848664556855457,0.6450968384742737,zone_3_betterave,bicubic_baseline,2020-09,2020-09-14,2020-09-12,2,0.981685327849642
32.143512987733644,0.8114190995693207,240.5927734375,3.914161205291748,0.6628366708755493,36.327903252966266,0.8853126764297485,35.54956607911054,0.9096503853797913,33.17330624958167,0.8697323203086853,23.523276369276104,0.5809810161590576,zone_3_betterave,sen2srlite,2020-10,2020-10-31,2020-10-27,4,0.981685327849642
31.601771080760287,0.8355223089456558,219.8276824951172,3.4613630771636963,0.624760627746582,35.57979771157648,0.8970122933387756,35.012080112138406,0.9242598414421082,32.87333082666082,0.8896576762199402,22.941875672665425,0.6311594247817993,zone_3_betterave,bicubic_baseline,2020-10,2020-10-31,2020-11-01,1,0.981685327849642
34.873535202406956,0.8310012221336365,179.37002563476562,2.6373987197875977,0.79316246509552,41.705469948873656,0.9161352515220642,37.30937344674714,0.9059268236160278,34.873813980567355,0.8725072145462036,25.605483433439673,0.6294355988502502,zone_3_betterave,sen2srlite,2020-11,2020-11-28,2020-11-26,2,0.981685327849642
35.319839908523754,0.8815064430236816,128.35630798339844,2.404233694076538,0.7417358160018921,41.64365408401026,0.9343773126602173,37.26947280407715,0.9257817268371582,34.76765082927032,0.8987630605697632,27.598581916737295,0.7671036720275879,zone_3_betterave,bicubic_baseline,2020-11,2020-11-28,2020-11-26,2,0.981685327849642
30.358264362889678,0.8569444566965103,214.11102294921875,2.573822259902954,0.6370320916175842,33.049352550612724,0.9167215824127197,31.639727471446623,0.906525194644928,30.243741996948618,0.8882014751434326,26.50023543255076,0.7163295745849609,zone_3_betterave,sen2sr,2020-02,2020-02-18,2020-02-20,2,0.981685327849642
38.84502321638547,0.927055612206459,119.5599136352539,1.550903081893921,0.40228092670440674,43.49833215388963,0.9675843119621277,41.0161720689381,0.9533578157424927,39.07358526673736,0.9510993957519531,31.79200337597679,0.8361809253692627,zone_3_betterave,sen2sr,2020-04,2020-04-20,2020-04-20,0,0.981685327849642
34.5577649128438,0.8699529320001602,176.1403045654297,1.6682841777801514,0.41021838784217834,39.73825714564897,0.9426657557487488,36.96703578203225,0.9270144104957581,34.47657766790681,0.9167179465293884,27.049189055787167,0.6934136152267456,zone_3_betterave,sen2sr,2020-05,2020-05-06,2020-05-05,1,0.981685327849642
35.37960618002932,0.8784534484148026,172.9789276123047,1.9619524478912354,0.4190753698348999,40.117578624787754,0.9496203064918518,38.52771220953516,0.9421808123588562,35.559221715840216,0.9210759997367859,27.313912169954175,0.7009366750717163,zone_3_betterave,sen2sr,2020-06,2020-06-25,2020-06-24,1,0.981685327849642
31.746438096433284,0.804024338722229,240.38021850585938,2.793372392654419,0.4791835844516754,35.9393949823084,0.8984827995300293,34.77749383697826,0.9002195000648499,31.864274572922298,0.8646456599235535,24.404588993524182,0.5527493953704834,zone_3_betterave,sen2sr,2020-07,2020-07-21,2020-07-19,2,0.981685327849642
36.07520800132369,0.9111191481351852,123.41557312011719,1.571555256843567,0.39895981550216675,40.80771047249529,0.9605250358581543,38.31875073521218,0.953863263130188,35.811594520460034,0.940570592880249,29.362776277127264,0.7895177006721497,zone_3_betterave,sen2sr,2020-08,2020-08-08,2020-08-08,0,0.981685327849642
36.347903885694706,0.8961148709058762,117.24382019042969,1.4847737550735474,0.6140976548194885,41.17854079644316,0.9538415670394897,38.92159240153966,0.9506778717041016,36.37979633439204,0.9317651987075806,28.911686010403965,0.7481748461723328,zone_3_betterave,sen2sr,2020-09,2020-09-14,2020-09-12,2,0.981685327849642
32.0522351395067,0.8069779127836227,253.3388214111328,4.086266040802002,0.7169671058654785,36.409401516331904,0.8880385160446167,35.598653878866614,0.913585901260376,33.232207690960806,0.8764556050300598,22.96867747186749,0.5498316287994385,zone_3_betterave,sen2sr,2020-10,2020-10-31,2020-10-27,4,0.981685327849642
35.15570979634798,0.8354098498821259,194.67919921875,2.5246338844299316,0.7772825956344604,42.36973562395022,0.9257968068122864,38.01831791670225,0.9231749773025513,35.588118695354886,0.8969911932945251,24.646666949384553,0.5956764221191406,zone_3_betterave,sen2sr,2020-11,2020-11-28,2020-11-26,2,0.981685327849642
30.434642420816193,0.8501331210136414,206.93675231933594,2.4402763843536377,0.5406926870346069,33.00584654239004,0.9112468361854553,31.426842036477783,0.8917843699455261,29.986803793091255,0.8597444891929626,27.319077311305687,0.7377567887306213,zone_3_betterave,ldsr,2020-02,2020-02-18,2020-02-20,2,0.981685327849642
38.75047989587963,0.9209405928850174,105.95887756347656,1.5759313106536865,0.3848079741001129,43.01871666477059,0.9639798402786255,40.146553999585144,0.9412320256233215,37.92902307633034,0.9306789636611938,33.90762584283244,0.8478715419769287,zone_3_betterave,ldsr,2020-04,2020-04-20,2020-04-20,0,0.981685327849642
